magic_number,mode,euler[0], euler[1], euler[2], v_e[0], v_e[1], v_e[2], u[0], u[1], dt,footer,time
3735928559,0,-12.230956077575684,-8.341697692871094,0.68114173412323,4.264992713928223,3.2954559326171875,5.077404022216797,0.0,0.0,0.005040000192821026,3405707998,247.31
3735928559,0,-13.881062507629395,-8.245580673217773,0.6696855425834656,4.325555324554443,3.367629289627075,5.163815498352051,0.0,0.0,0.005040000192821026,3405707998,247.43
3735928559,0,-14.740138053894043,-7.86739444732666,0.5536408424377441,4.375331878662109,3.4473459720611572,5.246586322784424,0.0,0.0,0.005038999952375889,3405707998,247.56
3735928559,0,-14.668743133544922,-7.180335521697998,0.36900413036346436,4.427597999572754,3.5363152027130127,5.330713272094727,0.0,0.0,0.005040000192821026,3405707998,247.75
3735928559,0,-13.6774320602417,-6.411862373352051,0.1969628930091858,4.488569259643555,3.631545305252075,5.407072067260742,0.0,0.0,0.005040000192821026,3405707998,247.88
3735928559,0,-11.648519515991211,-5.564759254455566,0.04312630370259285,4.53801965713501,3.734433889389038,5.496073246002197,0.0,0.0,0.005040000192821026,3405707998,248.06
3735928559,0,-9.079731941223145,-4.340936660766602,-0.11096706986427307,4.595623016357422,3.8247554302215576,5.582823276519775,0.0,0.0,0.005038999952375889,3405707998,248.18
3735928559,0,-6.309512138366699,-3.0892739295959473,-0.2046692967414856,4.644440174102783,3.9049644470214844,5.678206920623779,0.0,0.0,0.005040000192821026,3405707998,248.37
3735928559,0,-3.203042984008789,-1.99968683719635,-0.2248331755399704,4.713505268096924,3.991795539855957,5.758654594421387,0.0,0.0,0.005040000192821026,3405707998,248.49
3735928559,0,-0.08524710685014725,-1.2260175943374634,-0.2270968109369278,4.781988143920898,4.054323196411133,5.857207775115967,0.0,0.0,0.005038999952375889,3405707998,248.63
3735928559,0,2.2974894046783447,-0.8660486936569214,-0.22591860592365265,4.85228967666626,4.100899696350098,5.964249134063721,0.0,0.0,0.005040000192821026,3405707998,248.82
3735928559,0,3.8828420639038086,-0.7730742692947388,-0.24335554242134094,4.926952362060547,4.1370415687561035,6.070589542388916,0.0,0.0,0.005040000192821026,3405707998,248.95
3735928559,0,4.487274646759033,-0.9964661002159119,-0.27562475204467773,5.002164840698242,4.1555256843566895,6.184432506561279,0.0,0.0,0.005040000192821026,3405707998,249.08
3735928559,0,3.9178974628448486,-1.5593140125274658,-0.3099382221698761,5.078878879547119,4.168436050415039,6.29855489730835,0.0,0.0,0.005040000192821026,3405707998,249.26
3735928559,0,2.3063840866088867,-2.43400239944458,-0.3219809830188751,5.160301685333252,4.179623603820801,6.407270431518555,0.0,0.0,0.005040000192821026,3405707998,249.38
3735928559,0,0.045568112283945084,-3.619579553604126,-0.28388547897338867,5.2295684814453125,4.2107062339782715,6.504428863525391,0.0,0.0,0.005040000192821026,3405707998,249.57
3735928559,0,-2.3215718269348145,-5.287445068359375,-0.16492976248264313,5.317798137664795,4.248584270477295,6.584953308105469,0.0,0.0,0.0050409999676048756,3405707998,249.70
3735928559,0,-4.695462226867676,-7.208305358886719,0.04564284160733223,5.365800380706787,4.283812522888184,6.70632791519165,0.0,0.0,0.005040000192821026,3405707998,249.83
3735928559,0,-6.57546329498291,-8.152654647827148,0.2226111739873886,5.411210060119629,4.343681812286377,6.806291580200195,0.0,0.0,0.005040000192821026,3405707998,250.01
3735928559,0,-7.60789155960083,-8.581938743591309,0.31683650612831116,5.4668354988098145,4.409351348876953,6.898435115814209,0.0,0.0,0.005040000192821026,3405707998,250.19
3735928559,0,-8.123499870300293,-8.695611953735352,0.343124121427536,5.509709358215332,4.479869842529297,6.996922969818115,0.0,0.0,0.005040000192821026,3405707998,250.32
3735928559,0,-7.990180969238281,-8.496615409851074,0.29756981134414673,5.560152053833008,4.559664726257324,7.084221363067627,0.0,0.0,0.005038999952375889,3405707998,250.45
3735928559,0,-6.990517616271973,-8.00525951385498,0.16930770874023438,5.602766036987305,4.652084827423096,7.1722412109375,0.0,0.0,0.005040000192821026,3405707998,250.64
3735928559,0,-5.12581205368042,-7.372095108032227,0.014673196710646152,5.65205192565918,4.728524684906006,7.265936851501465,0.0,0.0,0.005038999952375889,3405707998,250.77
3735928559,0,-3.0656685829162598,-6.656200408935547,-0.15274351835250854,5.694706916809082,4.802236557006836,7.367591857910156,0.0,0.0,0.005040000192821026,3405707998,250.89
3735928559,0,-0.886509120464325,-5.753536701202393,-0.3104838728904724,5.734475612640381,4.868475914001465,7.476864814758301,0.0,0.0,0.005040000192821026,3405707998,251.08
3735928559,0,1.4709678888320923,-4.4640278816223145,-0.4242234528064728,5.770968914031982,4.934784412384033,7.5858154296875,0.0,0.0,0.005040000192821026,3405707998,251.21
3735928559,0,3.560699224472046,-3.010674238204956,-0.45940423011779785,5.824576377868652,4.9620208740234375,7.70271635055542,0.0,0.0,0.005040000192821026,3405707998,251.39
3735928559,0,4.447659492492676,-1.6835392713546753,-0.39290785789489746,5.8719987869262695,4.967715263366699,7.833564758300781,0.0,0.0,0.005040000192821026,3405707998,251.51
3735928559,0,4.116133689880371,-0.38896867632865906,-0.2820531725883484,5.930019855499268,4.968979358673096,7.950343608856201,0.0,0.0,0.005040000192821026,3405707998,251.70
3735928559,0,2.8016433715820312,0.603139340877533,-0.22393718361854553,5.994385719299316,4.975491523742676,8.056077003479004,0.0,0.0,0.005040000192821026,3405707998,251.82
3735928559,0,0.7939675450325012,1.1877083778381348,-0.26670461893081665,6.063729763031006,4.980787754058838,8.156455993652344,0.0,0.0,0.005040000192821026,3405707998,251.96
3735928559,0,-4.586666107177734,0.7554564476013184,-0.5674124360084534,6.233315944671631,5.02266788482666,8.320015907287598,0.0,0.0,0.005040000192821026,3405707998,252.26
3735928559,0,-7.381774425506592,-0.3355073034763336,-0.7034692764282227,6.312145709991455,5.056126594543457,8.401191711425781,0.0,0.0,0.005040000192821026,3405707998,252.44
3735928559,0,-9.943665504455566,-1.7742209434509277,-0.7272056937217712,6.388577938079834,5.108379364013672,8.476154327392578,0.0,0.0,0.005038999952375889,3405707998,252.56
3735928559,0,-12.0057954788208,-3.379417657852173,-0.6184790730476379,6.459115028381348,5.162744998931885,8.555238723754883,0.0,0.0,0.005040000192821026,3405707998,252.75
3735928559,0,-13.690532684326172,-4.879976749420166,-0.43555349111557007,6.512910842895508,5.221324920654297,8.644002914428711,0.0,0.0,0.005040000192821026,3405707998,252.87
3735928559,0,-14.792728424072266,-6.062472343444824,-0.2503918707370758,6.5584397315979,5.291409015655518,8.733281135559082,0.0,0.0,0.005040000192821026,3405707998,253.01
3735928559,0,-15.239856719970703,-6.703492641448975,-0.14522001147270203,6.591438293457031,5.366099834442139,8.828919410705566,0.0,0.0,0.005040000192821026,3405707998,253.21
3735928559,0,-15.12069320678711,-6.723451614379883,-0.15513035655021667,6.622888565063477,5.444164276123047,8.92004680633545,0.0,0.0,0.005038999952375889,3405707998,253.33
3735928559,0,-14.397826194763184,-6.394991874694824,-0.21438050270080566,6.664487361907959,5.528128623962402,9.00089168548584,0.0,0.0,0.005040000192821026,3405707998,253.46
3735928559,0,-12.984785079956055,-5.862095832824707,-0.3084857761859894,6.697242259979248,5.616696357727051,9.088799476623535,0.0,0.0,0.005040000192821026,3405707998,253.65
3735928559,0,-11.156770706176758,-5.0499372482299805,-0.40799185633659363,6.736260890960693,5.695000648498535,9.178325653076172,0.0,0.0,0.005040000192821026,3405707998,253.78
3735928559,0,-9.222891807556152,-4.141948699951172,-0.48014941811561584,6.777132034301758,5.762527942657471,9.271217346191406,0.0,0.0,0.005040000192821026,3405707998,253.97
3735928559,0,-7.323960781097412,-3.289595127105713,-0.5251067876815796,6.821659088134766,5.826495170593262,9.365324974060059,0.0,0.0,0.005040000192821026,3405707998,254.09
3735928559,1,-6.4038896560668945,-2.9076056480407715,-0.5281298160552979,6.852721214294434,5.846498012542725,9.422033309936523,0.0,0.0,0.005040000192821026,3405707998,254.19
